,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,machine,str_protocol,timestamp
326,6,99,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20202.020202020205,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10101.010101010103,10101.010101010103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299185
327,6,96239,4,6,222.0,8.0,198.0,0.0,55.50000000000001,95.51788663212074,4.0,0.0,1.3333333333333335,2.065591117977289,2389.883519155436,103.9079790937146,10693.222222222223,30736.7682823755,92650.0,58.0,95885.0,31961.666666666664,52559.48432332012,92650.0,1177.0,96239.0,19247.8,41332.25508244136,93172.0,142.0,0,0,0,0,80,144,41.56319163748584,62.34478745622876,0.0,198.0,20.90909090909091,59.088839124583494,3491.4909090909086,0,1,0,0,0,0,0,0,1.0,23.0,55.5,1.3333333333333333,0,0,0,0,0,0,4,222,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299212
328,6,194594,4,6,222.0,8.0,198.0,0.0,55.50000000000001,95.51788663212074,4.0,0.0,1.3333333333333335,2.065591117977289,1181.9480559523934,51.38904591097362,21621.555555555555,63442.75467126075,190794.0,43.0,194108.0,64702.66666666667,109199.61824719596,190794.0,1120.0,194594.0,38918.8,85086.22834336941,191118.0,43.0,0,0,0,0,80,144,20.55561836438945,30.833427546584172,0.0,198.0,20.90909090909091,59.088839124583494,3491.4909090909086,0,1,0,0,0,0,0,0,1.0,23.0,55.5,1.3333333333333333,0,0,0,0,0,0,4,222,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299216
329,6,87,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22988.505747126437,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11494.252873563219,11494.252873563219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299217
330,6,315283,4,6,221.0,8.0,197.0,0.0,55.25,95.02061179905476,4.0,0.0,1.3333333333333335,2.065591117977289,726.331581468078,31.71753630864969,35031.444444444445,103631.76468162538,311375.0,1.0,314869.0,104956.33333333334,178765.59921118306,311375.0,947.0,315283.0,63056.6,138934.78182334328,311585.0,47.0,0,0,0,0,80,144,12.687014523459876,19.030521785189816,0.0,197.0,20.818181818181817,58.78914556585796,3456.1636363636367,0,1,0,0,0,0,0,0,1.0,22.9,55.25,1.3333333333333333,0,0,0,0,0,0,4,221,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299220
331,6,618398,4,6,221.0,8.0,197.0,0.0,55.25,95.02061179905476,4.0,0.0,1.3333333333333335,2.065591117977289,370.3116762990825,16.170815558911897,68710.88888888889,204804.23696999316,614853.0,85.0,618032.0,206010.6666666667,354068.3748604686,614853.0,978.0,618398.0,123679.6,274727.5487529418,615125.0,85.0,0,0,0,0,80,144,6.468326223564759,9.702489335347138,0.0,197.0,20.818181818181817,58.78914556585796,3456.1636363636367,0,1,0,0,0,0,0,0,1.0,22.9,55.25,1.3333333333333333,0,0,0,0,0,0,4,221,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299259
332,6,98,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.163265306124,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10204.081632653062,10204.081632653062,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299261
333,6,58326836,44,27,5674.0,330.0,232.0,0.0,128.95454545454547,113.7320299213073,226.0,4.0,12.22222222222222,42.72391992003231,102.93717972289805,1.2172784410935646,833240.514285714,1614543.1191865578,7731604.0,77.0,58321436.0,1356312.4651162797,1885813.610095708,7731604.0,2249.0,58286455.0,2241786.7307692305,2031161.1419332058,7784581.0,301.0,0,1,0,0,880,540,0.7543697381424908,0.46290870295107384,0.0,232.0,86.52777777777777,109.50541464806979,11991.435837245697,0,0,0,1,1,0,0,0,0.0,87.74647887323944,128.95454545454547,12.222222222222221,0,0,0,0,0,0,44,5674,27,330,-1.0,1460,25,0,9741342.0,13693718.201587252,19424263.0,58421.0,6760176.0,1373806.652468971,7731604.0,5788748.0,0,iti-732,Mqtt,1632299217
334,6,47604050,5,4,4.0,8.0,2.0,0.0,0.8,1.0954451150103321,2.0,2.0,2.0,0.0,0.25207939240463784,0.18905954430347838,5950506.25,10974143.19146115,24167543.0,129.0,47548651.0,11887162.75,13675639.66892385,24167543.0,47798.0,47556423.0,15852141.0,13735451.567785894,24223025.0,129.0,0,1,0,0,100,80,0.1050330801685991,0.08402646413487928,0.0,2.0,1.4,0.9660917830792959,0.9333333333333333,0,0,0,1,1,0,0,0,0.0,1.5555555555555556,0.8,2.0,0,0,0,0,0,0,5,4,4,8,-1.0,229,2,0,51598.5,5374.718643798948,55399.0,47798.0,23726507.5,623718.3855879991,24167543.0,23285472.0,0,iti-732,Mqtt,1632299255
335,6,58324687,86,48,30936.0,735.0,1575.0,0.0,359.72093023255815,420.55701582160236,555.0,0.0,15.312499999999998,79.55866462567906,543.0119153489842,2.297483396696154,438531.4812030075,1008547.8254480144,5794417.0,0.0,58324115.0,686166.0588235292,1194350.4867670042,5794417.0,277.0,58286296.0,1240133.9574468087,1389652.2992209857,5831126.0,0.0,0,1,0,0,2752,1536,1.4745042695214121,0.8229791271747416,0.0,1575.0,238.71111111111105,377.4046260199966,142434.2517412935,0,0,0,1,1,0,0,0,0.0,240.49253731343285,359.72093023255815,15.3125,0,0,0,0,0,0,86,30936,48,735,-1.0,1961,44,0,27208462.0,0.0,27208462.0,27208462.0,5794417.0,0.0,5794417.0,5794417.0,0,iti-732,Mqtt,1632299256
336,6,984116,4,6,221.0,8.0,197.0,0.0,55.25,95.02061179905476,4.0,0.0,1.3333333333333335,2.065591117977289,232.6961455763345,10.161403736957839,109346.22222222222,326498.6548907123,980008.0,48.0,983765.0,327921.6666666666,564723.581184931,980008.0,1346.0,984116.0,196823.19999999998,438169.07761011616,980642.0,48.0,0,0,0,0,80,144,4.064561494783136,6.096842242174703,0.0,197.0,20.818181818181817,58.78914556585796,3456.1636363636367,0,1,0,0,0,0,0,0,1.0,22.9,55.25,1.3333333333333333,0,0,0,0,0,0,4,221,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299227
337,6,78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564102564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,12820.51282051282,12820.51282051282,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299229
338,6,231821,4,6,221.0,8.0,197.0,0.0,55.25,95.02061179905476,4.0,0.0,1.3333333333333335,2.065591117977289,987.8311283274595,43.13673049464889,25757.888888888894,75608.56945221957,227374.0,39.0,231270.0,77090.0,130149.94941604856,227374.0,1727.0,231821.0,46364.200000000004,101334.52068865772,227627.0,39.0,0,0,0,0,80,144,17.254692197859555,25.882038296789332,0.0,197.0,20.818181818181817,58.78914556585796,3456.1636363636367,0,1,0,0,0,0,0,0,1.0,22.9,55.25,1.3333333333333333,0,0,0,0,0,0,4,221,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299266
339,6,104,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,9615.384615384615,9615.384615384615,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299267
340,6,31310,4,6,222.0,8.0,198.0,0.0,55.50000000000001,95.51788663212074,4.0,0.0,1.3333333333333335,2.065591117977289,7345.895879910572,319.3867773874162,3478.8888888888887,9094.398474396816,27674.0,0.0,30919.0,10306.333333333332,15053.428989214828,27674.0,1007.0,31310.0,6262.0,12216.157026659406,28061.0,0.0,0,0,0,0,80,144,127.75471095496647,191.6320664324497,0.0,198.0,20.90909090909091,59.088839124583494,3491.4909090909086,0,1,0,0,0,0,0,0,1.0,23.0,55.5,1.3333333333333333,0,0,0,0,0,0,4,222,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299285
341,6,85,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23529.41176470588,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11764.70588235294,11764.70588235294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299286
342,6,58404902,47,26,5472.0,326.0,235.0,0.0,116.42553191489361,115.2295902291804,226.0,4.0,12.538461538461537,43.537782000676856,99.27248914825677,1.2498950858611149,811179.1944444444,1494099.0390495276,7706473.0,121.0,58359231.0,1268678.9347826089,1711606.9694311821,7706473.0,2379.0,58359564.0,2334382.5599999996,1766245.0756730149,7752056.0,239.0,0,1,0,0,940,520,0.804726973088663,0.4451681127724519,0.0,235.0,81.40540540540539,108.54125141185988,11781.203258052572,0,0,0,1,1,0,0,0,0.0,82.52054794520548,116.42553191489361,12.538461538461538,0,0,0,0,0,0,47,5472,26,326,-1.0,1460,24,0,9787015.0,13776340.800541775,19528359.0,45671.0,6748631.0,1354593.1470105702,7706473.0,5790789.0,0,iti-732,Mqtt,1632299258
343,6,24492160,3,3,2.0,6.0,2.0,0.0,0.6666666666666667,1.1547005383792515,2.0,2.0,2.0,0.0,0.32663513548825424,0.24497635161619066,4898432.0,10899747.161236448,24396446.0,108.0,24444336.0,12222168.0,17217029.0597004,24396446.0,47890.0,24444424.0,12222212.0,17284665.237534456,24444316.0,108.0,0,1,0,0,60,60,0.12248817580809533,0.12248817580809533,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,1,1,0,0,0,1.0,1.6666666666666667,0.6666666666666666,2.0,0,0,0,0,0,0,3,2,3,6,-1.0,229,1,0,47824.0,0.0,47824.0,47824.0,24396446.0,0.0,24396446.0,24396446.0,0,iti-732,Mqtt,1632299304
344,6,58359582,81,45,29523.0,723.0,1503.0,0.0,364.4814814814815,423.5473737113451,555.0,0.0,16.066666666666663,82.1695586189701,518.2696476475791,2.159028486530284,466876.65600000013,1051791.2572340358,5795337.0,42.0,58359054.0,729488.1750000004,1241943.1877394593,5795337.0,92.0,58359416.0,1326350.3636363633,1426887.0614585998,5833284.0,42.0,0,1,0,0,2592,1440,1.3879468841980396,0.7710816023322442,0.0,1503.0,242.52755905511808,380.6699154805,144909.58455193098,0,0,0,1,1,0,0,0,0.0,244.45238095238096,364.48148148148147,16.066666666666666,0,0,0,0,0,0,81,29523,45,723,-1.0,1961,42,0,11136956.5,15749288.221098263,22273385.0,528.0,5398599.0,561072.260308777,5795337.0,5001861.0,0,iti-732,Mqtt,1632299287
345,6,279,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10752.68817204301,139.5,58.68986283848344,181.0,98.0,0.0,0.0,0.0,0.0,0.0,181.0,181.0,0.0,181.0,181.0,0,0,0,0,20,64,3584.2293906810037,7168.458781362007,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1.0,29200,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299356
346,6,685420,4,6,222.0,8.0,198.0,0.0,55.50000000000001,95.51788663212074,4.0,0.0,1.3333333333333335,2.065591117977289,335.5606781243617,14.589594701059204,76157.77777777778,227072.13766982607,681681.0,71.0,685023.0,228341.0,392604.52313874324,681681.0,1004.0,685420.0,137084.0,304627.47356648574,682016.0,71.0,0,0,0,0,80,144,5.835837880423681,8.753756820635523,0.0,198.0,20.90909090909091,59.088839124583494,3491.4909090909086,0,1,0,0,0,0,0,0,1.0,23.0,55.5,1.3333333333333333,0,0,0,0,0,0,4,222,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299159
347,6,62,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258.06451612903,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16129.032258064515,16129.032258064515,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299160
348,6,884616,4,6,222.0,8.0,198.0,0.0,55.50000000000001,95.51788663212074,4.0,0.0,1.3333333333333335,2.065591117977289,259.99981913056064,11.304339962198288,98290.66666666669,293503.9549788895,880966.0,1.0,884238.0,294746.0,507681.7133884182,880966.0,1083.0,884616.0,176923.19999999998,393757.89373319235,881297.0,1.0,0,0,0,0,80,144,4.5217359848793155,6.782603977318972,0.0,198.0,20.90909090909091,59.088839124583494,3491.4909090909086,0,1,0,0,0,0,0,0,1.0,23.0,55.5,1.3333333333333333,0,0,0,0,0,0,4,222,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299170
349,6,88,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22727.272727272728,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11363.636363636364,11363.636363636364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299172
350,6,1008178,4,6,222.0,8.0,198.0,0.0,55.50000000000001,95.51788663212074,4.0,0.0,1.3333333333333335,2.065591117977289,228.13431755106737,9.918883371785538,112019.77777777778,334275.08749261353,1003419.0,86.0,1006736.0,335578.6666666666,578367.0795233191,1003419.0,991.0,1008178.0,201635.60000000003,448398.9784754198,1003755.0,351.0,0,0,0,0,80,144,3.967553348714215,5.951330023071322,0.0,198.0,20.90909090909091,59.088839124583494,3491.4909090909086,0,1,0,0,0,0,0,0,1.0,23.0,55.5,1.3333333333333333,0,0,0,0,0,0,4,222,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299183
351,6,99,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20202.020202020205,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10101.010101010103,10101.010101010103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299185
352,6,96239,4,6,222.0,8.0,198.0,0.0,55.50000000000001,95.51788663212074,4.0,0.0,1.3333333333333335,2.065591117977289,2389.883519155436,103.9079790937146,10693.222222222223,30736.7682823755,92650.0,58.0,95885.0,31961.666666666664,52559.48432332012,92650.0,1177.0,96239.0,19247.8,41332.25508244136,93172.0,142.0,0,0,0,0,80,144,41.56319163748584,62.34478745622876,0.0,198.0,20.90909090909091,59.088839124583494,3491.4909090909086,0,1,0,0,0,0,0,0,1.0,23.0,55.5,1.3333333333333333,0,0,0,0,0,0,4,222,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299212
353,6,194594,4,6,222.0,8.0,198.0,0.0,55.50000000000001,95.51788663212074,4.0,0.0,1.3333333333333335,2.065591117977289,1181.9480559523934,51.38904591097362,21621.555555555555,63442.75467126075,190794.0,43.0,194108.0,64702.66666666667,109199.61824719596,190794.0,1120.0,194594.0,38918.8,85086.22834336941,191118.0,43.0,0,0,0,0,80,144,20.55561836438945,30.833427546584172,0.0,198.0,20.90909090909091,59.088839124583494,3491.4909090909086,0,1,0,0,0,0,0,0,1.0,23.0,55.5,1.3333333333333333,0,0,0,0,0,0,4,222,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299216
354,6,87,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22988.505747126437,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11494.252873563219,11494.252873563219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299217
355,6,315283,4,6,221.0,8.0,197.0,0.0,55.25,95.02061179905476,4.0,0.0,1.3333333333333335,2.065591117977289,726.331581468078,31.71753630864969,35031.444444444445,103631.76468162538,311375.0,1.0,314869.0,104956.33333333334,178765.59921118306,311375.0,947.0,315283.0,63056.6,138934.78182334328,311585.0,47.0,0,0,0,0,80,144,12.687014523459876,19.030521785189816,0.0,197.0,20.818181818181817,58.78914556585796,3456.1636363636367,0,1,0,0,0,0,0,0,1.0,22.9,55.25,1.3333333333333333,0,0,0,0,0,0,4,221,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299220
356,6,618398,4,6,221.0,8.0,197.0,0.0,55.25,95.02061179905476,4.0,0.0,1.3333333333333335,2.065591117977289,370.3116762990825,16.170815558911897,68710.88888888889,204804.23696999316,614853.0,85.0,618032.0,206010.6666666667,354068.3748604686,614853.0,978.0,618398.0,123679.6,274727.5487529418,615125.0,85.0,0,0,0,0,80,144,6.468326223564759,9.702489335347138,0.0,197.0,20.818181818181817,58.78914556585796,3456.1636363636367,0,1,0,0,0,0,0,0,1.0,22.9,55.25,1.3333333333333333,0,0,0,0,0,0,4,221,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299259
357,6,98,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.163265306124,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10204.081632653062,10204.081632653062,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299261
358,6,58326836,44,27,5674.0,330.0,232.0,0.0,128.95454545454547,113.7320299213073,226.0,4.0,12.22222222222222,42.72391992003231,102.93717972289805,1.2172784410935646,833240.514285714,1614543.1191865578,7731604.0,77.0,58321436.0,1356312.4651162797,1885813.610095708,7731604.0,2249.0,58286455.0,2241786.7307692305,2031161.1419332058,7784581.0,301.0,0,1,0,0,880,540,0.7543697381424908,0.46290870295107384,0.0,232.0,86.52777777777777,109.50541464806979,11991.435837245697,0,0,0,1,1,0,0,0,0.0,87.74647887323944,128.95454545454547,12.222222222222221,0,0,0,0,0,0,44,5674,27,330,-1.0,1460,25,0,9741342.0,13693718.201587252,19424263.0,58421.0,6760176.0,1373806.652468971,7731604.0,5788748.0,0,iti-732,Mqtt,1632299217
359,6,47604050,5,4,4.0,8.0,2.0,0.0,0.8,1.0954451150103321,2.0,2.0,2.0,0.0,0.25207939240463784,0.18905954430347838,5950506.25,10974143.19146115,24167543.0,129.0,47548651.0,11887162.75,13675639.66892385,24167543.0,47798.0,47556423.0,15852141.0,13735451.567785894,24223025.0,129.0,0,1,0,0,100,80,0.1050330801685991,0.08402646413487928,0.0,2.0,1.4,0.9660917830792959,0.9333333333333333,0,0,0,1,1,0,0,0,0.0,1.5555555555555556,0.8,2.0,0,0,0,0,0,0,5,4,4,8,-1.0,229,2,0,51598.5,5374.718643798948,55399.0,47798.0,23726507.5,623718.3855879991,24167543.0,23285472.0,0,iti-732,Mqtt,1632299255
360,6,58324687,86,48,30936.0,735.0,1575.0,0.0,359.72093023255815,420.55701582160236,555.0,0.0,15.312499999999998,79.55866462567906,543.0119153489842,2.297483396696154,438531.4812030075,1008547.8254480144,5794417.0,0.0,58324115.0,686166.0588235292,1194350.4867670042,5794417.0,277.0,58286296.0,1240133.9574468087,1389652.2992209857,5831126.0,0.0,0,1,0,0,2752,1536,1.4745042695214121,0.8229791271747416,0.0,1575.0,238.71111111111105,377.4046260199966,142434.2517412935,0,0,0,1,1,0,0,0,0.0,240.49253731343285,359.72093023255815,15.3125,0,0,0,0,0,0,86,30936,48,735,-1.0,1961,44,0,27208462.0,0.0,27208462.0,27208462.0,5794417.0,0.0,5794417.0,5794417.0,0,iti-732,Mqtt,1632299256
361,6,984116,4,6,221.0,8.0,197.0,0.0,55.25,95.02061179905476,4.0,0.0,1.3333333333333335,2.065591117977289,232.6961455763345,10.161403736957839,109346.22222222222,326498.6548907123,980008.0,48.0,983765.0,327921.6666666666,564723.581184931,980008.0,1346.0,984116.0,196823.19999999998,438169.07761011616,980642.0,48.0,0,0,0,0,80,144,4.064561494783136,6.096842242174703,0.0,197.0,20.818181818181817,58.78914556585796,3456.1636363636367,0,1,0,0,0,0,0,0,1.0,22.9,55.25,1.3333333333333333,0,0,0,0,0,0,4,221,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299227
362,6,78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564102564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,12820.51282051282,12820.51282051282,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299229
363,6,231821,4,6,221.0,8.0,197.0,0.0,55.25,95.02061179905476,4.0,0.0,1.3333333333333335,2.065591117977289,987.8311283274595,43.13673049464889,25757.888888888894,75608.56945221957,227374.0,39.0,231270.0,77090.0,130149.94941604856,227374.0,1727.0,231821.0,46364.200000000004,101334.52068865772,227627.0,39.0,0,0,0,0,80,144,17.254692197859555,25.882038296789332,0.0,197.0,20.818181818181817,58.78914556585796,3456.1636363636367,0,1,0,0,0,0,0,0,1.0,22.9,55.25,1.3333333333333333,0,0,0,0,0,0,4,221,6,8,-1.0,237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299266
364,6,104,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,9615.384615384615,9615.384615384615,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1.0,8212,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,iti-732,Mqtt,1632299267
